airport_id,name,city,country,iata,icao,timezone,dst,tz_database_time_zone,type,source,lat/lon
193,Lester B. Pearson International Airport,Toronto,Canada,YYZ,CYYZ,-5,A,America/Toronto,airport,OurAirports,"43.6772003174, -79.63059997559999"
194,Downsview Airport,Toronto,Canada,YZD,CYZD,-5,A,America/Toronto,airport,OurAirports,"43.74250030517578, -79.4655990600586"
195,Gore Bay Manitoulin Airport,Gore Bay,Canada,YZE,CYZE,-5,A,America/Toronto,airport,OurAirports,"45.88529968261719, -82.56780242919922"
196,Yellowknife Airport,Yellowknife,Canada,YZF,CYZF,-7,A,America/Edmonton,airport,OurAirports,"62.462799072265625, -114.44000244140625"
197,Slave Lake Airport,Slave Lake,Canada,YZH,CYZH,-7,A,America/Edmonton,airport,OurAirports,"55.2930984497, -114.777000427"
198,Sandspit Airport,Sandspit,Canada,YZP,CYZP,-8,A,America/Vancouver,airport,OurAirports,"53.25429916379999, -131.813995361"
199,Chris Hadfield Airport,Sarnia,Canada,YZR,CYZR,-5,A,America/Toronto,airport,OurAirports,"42.9994010925293, -82.30889892578125"
200,Port Hardy Airport,Port Hardy,Canada,YZT,CYZT,-8,A,America/Vancouver,airport,OurAirports,"50.680599212646484, -127.36699676513672"
201,Whitecourt Airport,Whitecourt,Canada,YZU,CYZU,-7,A,America/Edmonton,airport,OurAirports,"54.14390182495117, -115.78700256347656"
202,Sept-Îles Airport,Sept-iles,Canada,YZV,CYZV,-5,A,America/Toronto,airport,OurAirports,"50.22330093383789, -66.2656021118164"
203,Teslin Airport,Teslin,Canada,YZW,CYZW,-8,A,America/Vancouver,airport,OurAirports,"60.17279815673828, -132.7429962158203"
204,CFB Greenwood,Greenwood,Canada,YZX,CYZX,-4,A,America/Halifax,airport,OurAirports,"44.98440170288086, -64.91690063476562"
205,Faro Airport,Faro,Canada,ZFA,CZFA,-8,A,America/Vancouver,airport,OurAirports,"62.20750045776367, -133.37600708007812"
206,Fort Mcpherson Airport,Fort Mcpherson,Canada,ZFM,CZFM,-7,A,America/Edmonton,airport,OurAirports,"67.40750122070312, -134.86099243164062"
207,Blida Airport,Blida,Algeria,\N,DAAB,1,N,Africa/Algiers,airport,OurAirports,"36.50360107421875, 2.8141698837280273"
208,Bou Saada Airport,Bou Saada,Algeria,\N,DAAD,1,N,Africa/Algiers,airport,OurAirports,"35.33250045776367, 4.206389904022217"
209,Soummam Airport,Bejaja,Algeria,BJA,DAAE,1,N,Africa/Algiers,airport,OurAirports,"36.7120018005, 5.0699200630200005"
210,Houari Boumediene Airport,Algier,Algeria,ALG,DAAG,1,N,Africa/Algiers,airport,OurAirports,"36.691001892089844, 3.215409994125366"
211,Djanet Inedbirene Airport,Djanet,Algeria,DJG,DAAJ,1,N,Africa/Algiers,airport,OurAirports,"24.292800903299998, 9.45244026184"
212,Boufarik Airport,Boufarik,Algeria,QFD,DAAK,1,N,Africa/Algiers,airport,OurAirports,"36.545799, 2.87611"
213,Reggane Airport,Reggan,Algeria,\N,DAAN,1,N,Africa/Algiers,airport,OurAirports,"26.710100173950195, 0.2856470048427582"
214,Illizi Takhamalt Airport,Illizi,Algeria,VVZ,DAAP,1,N,Africa/Algiers,airport,OurAirports,"26.7234992981, 8.62265014648"
215,Ain Oussera Airport,Ain Oussera,Algeria,\N,DAAQ,1,N,Africa/Algiers,airport,OurAirports,"35.52539825439453, 2.8787100315093994"
216,Aguenar – Hadj Bey Akhamok Airport,Tamanrasset,Algeria,TMR,DAAT,1,N,Africa/Algiers,airport,OurAirports,"22.8115005493, 5.45107984543"
217,Jijel Ferhat Abbas Airport,Jijel,Algeria,GJL,DAAV,1,N,Africa/Algiers,airport,OurAirports,"36.7951011658, 5.87361001968"
218,Mecheria Airport,Mecheria,Algeria,\N,DAAY,1,N,Africa/Algiers,airport,OurAirports,"33.535900116, -0.242353007197"
219,Relizane Airport,Relizane,Algeria,\N,DAAZ,1,N,Africa/Algiers,airport,OurAirports,"35.752201080322266, 0.6262720227241516"
220,Annaba Airport,Annaba,Algeria,AAE,DABB,1,N,Africa/Algiers,airport,OurAirports,"36.822200775146484, 7.809169769287109"
221,Mohamed Boudiaf International Airport,Constantine,Algeria,CZL,DABC,1,N,Africa/Algiers,airport,OurAirports,"36.2760009765625, 6.620389938354492"
222,Cheikh Larbi Tébessi Airport,Tebessa,Algeria,TEE,DABS,1,N,Africa/Algiers,airport,OurAirports,"35.4315986633, 8.12071990967"
224,Hassi R'Mel Airport,Tilrempt,Algeria,HRM,DAFH,1,N,Africa/Algiers,airport,OurAirports,"32.93040084838867, 3.311539888381958"
225,Bou Chekif Airport,Tiaret,Algeria,TID,DAOB,1,N,Africa/Algiers,airport,OurAirports,"35.3410987854, 1.46315002441"
226,Bou Sfer Airport,Bou Sfer,Algeria,\N,DAOE,1,N,Africa/Algiers,airport,OurAirports,"35.73540115356445, -0.8053889870643616"
227,Tindouf Airport,Tindouf,Algeria,TIN,DAOF,1,N,Africa/Algiers,airport,OurAirports,"27.7003993988, -8.167099952700001"
228,Ech Cheliff Airport,Ech-cheliff,Algeria,QAS,DAOI,1,N,Africa/Algiers,airport,OurAirports,"36.2126998901, 1.33176994324"
229,Tafaraoui Airport,Oran,Algeria,TAF,DAOL,1,N,Africa/Algiers,airport,OurAirports,"35.54240036010742, -0.5322780013084412"
230,Zenata – Messali El Hadj Airport,Tlemcen,Algeria,TLM,DAON,1,N,Africa/Algiers,airport,OurAirports,"35.0167007446, -1.45000004768"
231,Es Senia Airport,Oran,Algeria,ORN,DAOO,1,N,Africa/Algiers,airport,OurAirports,"35.6239013672, -0.6211829781529999"
232,Sidi Bel Abbes Airport,Sidi Bel Abbes,Algeria,\N,DAOS,1,N,Africa/Algiers,airport,OurAirports,"35.1717987061, -0.593275010586"
233,Ghriss Airport,Ghriss,Algeria,MUW,DAOV,1,N,Africa/Algiers,airport,OurAirports,"35.207698822021484, 0.14714199304580688"
234,Touat Cheikh Sidi Mohamed Belkebir Airport,Adrar,Algeria,AZR,DAUA,1,N,Africa/Algiers,airport,OurAirports,"27.837600708007812, -0.18641400337219238"
235,Biskra Airport,Biskra,Algeria,BSK,DAUB,1,N,Africa/Algiers,airport,OurAirports,"34.793300628699996, 5.73823022842"
236,El Golea Airport,El Golea,Algeria,ELG,DAUE,1,N,Africa/Algiers,airport,OurAirports,"30.571300506591797, 2.8595900535583496"
237,Noumérat - Moufdi Zakaria Airport,Ghardaia,Algeria,GHA,DAUG,1,N,Africa/Algiers,airport,OurAirports,"32.38410186767578, 3.794110059738159"
238,Oued Irara Airport,Hassi Messaoud,Algeria,HME,DAUH,1,N,Africa/Algiers,airport,OurAirports,"31.673000335699996, 6.140439987180001"
239,In Salah Airport,In Salah,Algeria,INZ,DAUI,1,N,Africa/Algiers,airport,OurAirports,"27.250999450699997, 2.51202011108"
240,Touggourt Sidi Madhi Airport,Touggourt,Algeria,TGR,DAUK,1,N,Africa/Algiers,airport,OurAirports,"33.06779861450195, 6.088669776916504"
241,Laghouat Airport,Laghouat,Algeria,LOO,DAUL,1,N,Africa/Algiers,airport,OurAirports,"33.764400482199996, 2.92833995819"
242,Timimoun Airport,Timimoun,Algeria,TMX,DAUT,1,N,Africa/Algiers,airport,OurAirports,"29.2371006012, 0.276033014059"
243,Ain el Beida Airport,Ouargla,Algeria,OGX,DAUU,1,N,Africa/Algiers,airport,OurAirports,"31.917200088500977, 5.412779808044434"
244,In Aménas Airport,Zarzaitine,Algeria,IAM,DAUZ,1,N,Africa/Algiers,airport,OurAirports,"28.0515003204, 9.64291000366"
245,Cadjehoun Airport,Cotonou,Benin,COO,DBBB,1,N,Africa/Porto-Novo,airport,OurAirports,"6.357230186462402, 2.384350061416626"
246,Ouagadougou Airport,Ouagadougou,Burkina Faso,OUA,DFFD,0,N,Africa/Ouagadougou,airport,OurAirports,"12.35319995880127, -1.5124200582504272"
247,Bobo Dioulasso Airport,Bobo-dioulasso,Burkina Faso,BOY,DFOO,0,N,Africa/Ouagadougou,airport,OurAirports,"11.160099983215332, -4.33096981048584"
248,Kotoka International Airport,Accra,Ghana,ACC,DGAA,0,N,Africa/Accra,airport,OurAirports,"5.605189800262451, -0.16678600013256073"
249,Tamale Airport,Tamale,Ghana,TML,DGLE,0,N,Africa/Accra,airport,OurAirports,"9.55718994140625, -0.8632140159606934"
250,Wa Airport,Wa,Ghana,\N,DGLW,0,N,Africa/Accra,airport,OurAirports,"10.0826997756958, -2.507689952850342"
251,Sunyani Airport,Sunyani,Ghana,NYI,DGSN,0,N,Africa/Accra,airport,OurAirports,"7.361830234527588, -2.3287599086761475"
252,Takoradi Airport,Takoradi,Ghana,TKD,DGTK,0,N,Africa/Accra,airport,OurAirports,"4.896059989929199, -1.7747600078582764"
253,Port Bouet Airport,Abidjan,Cote d'Ivoire,ABJ,DIAP,0,N,Africa/Abidjan,airport,OurAirports,"5.261390209197998, -3.9262900352478027"
254,Bouaké Airport,Bouake,Cote d'Ivoire,BYK,DIBK,0,N,Africa/Abidjan,airport,OurAirports,"7.738800048828125, -5.073669910430908"
255,Daloa Airport,Daloa,Cote d'Ivoire,DJO,DIDL,0,N,Africa/Abidjan,airport,OurAirports,"6.792809963226318, -6.473189830780029"
256,Korhogo Airport,Korhogo,Cote d'Ivoire,HGO,DIKO,0,N,Africa/Abidjan,airport,OurAirports,"9.38718032837, -5.55666017532"
257,Man Airport,Man,Cote d'Ivoire,MJC,DIMN,0,N,Africa/Abidjan,airport,OurAirports,"7.272069931030273, -7.58735990524292"
258,San Pedro Airport,San Pedro,Cote d'Ivoire,SPY,DISP,0,N,Africa/Abidjan,airport,OurAirports,"4.746719837188721, -6.660820007324219"
259,Yamoussoukro Airport,Yamoussoukro,Cote d'Ivoire,ASK,DIYO,0,N,Africa/Abidjan,airport,OurAirports,"6.9031701088, -5.36558008194"
260,Nnamdi Azikiwe International Airport,Abuja,Nigeria,ABV,DNAA,1,N,Africa/Lagos,airport,OurAirports,"9.006790161132812, 7.263169765472412"
261,Akure Airport,Akure,Nigeria,AKR,DNAK,1,N,Africa/Lagos,airport,OurAirports,"7.246739864349365, 5.3010101318359375"
262,Benin Airport,Benin,Nigeria,BNI,DNBE,1,N,Africa/Lagos,airport,OurAirports,"6.316979885101318, 5.5995001792907715"
263,Margaret Ekpo International Airport,Calabar,Nigeria,CBQ,DNCA,1,N,Africa/Lagos,airport,OurAirports,"4.976019859313965, 8.347200393676758"
264,Akanu Ibiam International Airport,Enugu,Nigeria,ENU,DNEN,1,N,Africa/Lagos,airport,OurAirports,"6.474269866943359, 7.561960220336914"
265,Gusau Airport,Gusau,Nigeria,QUS,DNGU,1,N,Africa/Lagos,airport,OurAirports,"12.171699523925781, 6.696109771728516"
266,Ibadan Airport,Ibadan,Nigeria,IBA,DNIB,1,N,Africa/Lagos,airport,OurAirports,"7.362460136413574, 3.97832989692688"
267,Ilorin International Airport,Ilorin,Nigeria,ILR,DNIL,1,N,Africa/Lagos,airport,OurAirports,"8.440210342407227, 4.493919849395752"
268,Yakubu Gowon Airport,Jos,Nigeria,JOS,DNJO,1,N,Africa/Lagos,airport,OurAirports,"9.639829635620117, 8.869050025939941"
269,Kaduna Airport,Kaduna,Nigeria,KAD,DNKA,1,N,Africa/Lagos,airport,OurAirports,"10.696000099182129, 7.320109844207764"
270,Mallam Aminu International Airport,Kano,Nigeria,KAN,DNKN,1,N,Africa/Lagos,airport,OurAirports,"12.047599792480469, 8.524620056152344"
271,Maiduguri International Airport,Maiduguri,Nigeria,MIU,DNMA,1,N,Africa/Lagos,airport,OurAirports,"11.855299949645996, 13.080900192260742"
272,Makurdi Airport,Makurdi,Nigeria,MDI,DNMK,1,N,Africa/Lagos,airport,OurAirports,"7.7038798332214355, 8.613940238952637"
273,Murtala Muhammed International Airport,Lagos,Nigeria,LOS,DNMM,1,N,Africa/Lagos,airport,OurAirports,"6.5773701667785645, 3.321160078048706"
274,Minna Airport,Minna,Nigeria,MXJ,DNMN,1,N,Africa/Lagos,airport,OurAirports,"9.652170181274414, 6.462259769439697"
275,Port Harcourt International Airport,Port Hartcourt,Nigeria,PHC,DNPO,1,N,Africa/Lagos,airport,OurAirports,"5.0154900550842285, 6.94959020614624"
276,Sadiq Abubakar III International Airport,Sokoto,Nigeria,SKO,DNSO,1,N,Africa/Lagos,airport,OurAirports,"12.916299819946289, 5.207190036773682"
277,Yola Airport,Yola,Nigeria,YOL,DNYO,1,N,Africa/Lagos,airport,OurAirports,"9.257550239562988, 12.430399894714355"
278,Zaria Airport,Zaria,Nigeria,ZAR,DNZA,1,N,Africa/Lagos,airport,OurAirports,"11.130200386047363, 7.685810089111328"
279,Maradi Airport,Maradi,Niger,MFQ,DRRM,1,N,Africa/Niamey,airport,OurAirports,"13.5024995803833, 7.1267499923706055"
280,Diori Hamani International Airport,Niamey,Niger,NIM,DRRN,1,N,Africa/Niamey,airport,OurAirports,"13.481499671936035, 2.183609962463379"
281,Tahoua Airport,Tahoua,Niger,THZ,DRRT,1,N,Africa/Niamey,airport,OurAirports,"14.875699996948242, 5.265359878540039"
282,Mano Dayak International Airport,Agadez,Niger,AJY,DRZA,1,N,Africa/Niamey,airport,OurAirports,"16.965999603271484, 8.000109672546387"
283,Dirkou Airport,Dirkou,Niger,\N,DRZD,1,N,Africa/Niamey,airport,OurAirports,"18.968700408935547, 12.86870002746582"
284,Diffa Airport,Diffa,Niger,\N,DRZF,1,N,Africa/Niamey,airport,OurAirports,"13.372900009155273, 12.626700401306152"
285,Zinder Airport,Zinder,Niger,ZND,DRZR,1,N,Africa/Niamey,airport,OurAirports,"13.779000282287598, 8.983759880065918"
286,Monastir Habib Bourguiba International Airport,Monastir,Tunisia,MIR,DTMB,1,E,Africa/Tunis,airport,OurAirports,"35.75809860229492, 10.75469970703125"
287,Tunis Carthage International Airport,Tunis,Tunisia,TUN,DTTA,1,E,Africa/Tunis,airport,OurAirports,"36.85100173950195, 10.22719955444336"
288,Sidi Ahmed Air Base,Bizerte,Tunisia,\N,DTTB,1,E,Africa/Tunis,airport,OurAirports,"37.2453994751, 9.79144954681"
289,Remada Air Base,Remada,Tunisia,\N,DTTD,1,E,Africa/Tunis,airport,OurAirports,"32.30619812011719, 10.382100105285645"
290,Gafsa Ksar International Airport,Gafsa,Tunisia,GAF,DTTF,1,E,Africa/Tunis,airport,OurAirports,"34.422000885009766, 8.822500228881836"
291,Gabès Matmata International Airport,Gabes,Tunisia,GAE,DTTG,1,E,Africa/Tunis,airport,OurAirports,"33.87689971923828, 10.103300094604492"
292,Borj El Amri Airport,Bordj El Amri,Tunisia,\N,DTTI,1,E,Africa/Tunis,airport,OurAirports,"36.72129821777344, 9.94314956665039"
293,Djerba Zarzis International Airport,Djerba,Tunisia,DJE,DTTJ,1,E,Africa/Tunis,airport,OurAirports,"33.875, 10.775500297546387"
294,El Borma Airport,El Borma,Tunisia,EBM,DTTR,1,E,Africa/Tunis,airport,OurAirports,"31.704299926757812, 9.254619598388672"
295,Sfax Thyna International Airport,Sfax,Tunisia,SFA,DTTX,1,E,Africa/Tunis,airport,OurAirports,"34.71799850463867, 10.690999984741211"
296,Tozeur Nefta International Airport,Tozeur,Tunisia,TOE,DTTZ,1,E,Africa/Tunis,airport,OurAirports,"33.939701080322266, 8.110560417175293"
297,Niamtougou International Airport,Niatougou,Togo,LRL,DXNG,0,N,Africa/Lome,airport,OurAirports,"9.767330169677734, 1.091249942779541"
298,Lomé-Tokoin Airport,Lome,Togo,LFW,DXXX,0,N,Africa/Lome,airport,OurAirports,"6.165609836578369, 1.2545100450515747"
299,Antwerp International Airport (Deurne),Antwerp,Belgium,ANR,EBAW,1,E,Europe/Brussels,airport,OurAirports,"51.1893997192, 4.46027994156"
300,Beauvechain Air Base,Beauvechain,Belgium,\N,EBBE,1,E,Europe/Brussels,airport,OurAirports,"50.75859832763672, 4.768330097198486"
301,Kleine Brogel Air Base,Kleine Brogel,Belgium,\N,EBBL,1,E,Europe/Brussels,airport,OurAirports,"51.168301, 5.47"
302,Brussels Airport,Brussels,Belgium,BRU,EBBR,1,E,Europe/Brussels,airport,OurAirports,"50.901401519800004, 4.48443984985"
303,Jehonville Air Base,Bertrix,Belgium,\N,EBBX,1,E,Europe/Brussels,airport,OurAirports,"49.891700744628906, 5.2238898277282715"
304,Brussels South Charleroi Airport,Charleroi,Belgium,CRL,EBCI,1,E,Europe/Brussels,airport,OurAirports,"50.459201812699995, 4.45382022858"
305,Chièvres Air Base,Chievres,Belgium,\N,EBCV,1,E,Europe/Brussels,airport,OurAirports,"50.575801849365234, 3.8310000896453857"
306,Koksijde Air Base,Koksijde,Belgium,\N,EBFN,1,E,Europe/Brussels,airport,OurAirports,"51.090301513671875, 2.652780055999756"
307,Florennes Air Base,Florennes,Belgium,\N,EBFS,1,E,Europe/Brussels,airport,OurAirports,"50.2433013916, 4.64583015442"
308,Wevelgem Airport,Kortrijk-vevelgem,Belgium,QKT,EBKT,1,E,Europe/Brussels,airport,OurAirports,"50.817199707, 3.20472002029"
309,Liège Airport,Liege,Belgium,LGG,EBLG,1,E,Europe/Brussels,airport,OurAirports,"50.63740158081055, 5.443220138549805"
310,Ostend-Bruges International Airport,Ostend,Belgium,OST,EBOS,1,E,Europe/Brussels,airport,OurAirports,"51.198898315399994, 2.8622200489"
311,Zutendaal Air Base,Zutendaal,Belgium,\N,EBSL,1,E,Europe/Brussels,airport,OurAirports,"50.9474983215332, 5.590559959411621"
312,Limburg Regional Airport,Sint-truiden,Belgium,\N,EBST,1,E,Europe/Brussels,airport,OurAirports,"50.791900634799994, 5.20167016983"
313,Saint Hubert Air Base,St.-hubert,Belgium,\N,EBSU,1,E,Europe/Brussels,airport,OurAirports,"50.034400939941406, 5.440810203552246"
314,Ursel Air Base,Ursel,Belgium,\N,EBUL,1,E,Europe/Brussels,airport,OurAirports,"51.14419937133789, 3.475559949874878"
315,Weelde Air Base,Weelde,Belgium,\N,EBWE,1,E,Europe/Brussels,airport,OurAirports,"51.394798278808594, 4.9601898193359375"
316,Oostmalle Air Base,Zoersel,Belgium,\N,EBZR,1,E,Europe/Brussels,airport,OurAirports,"51.264702, 4.75333"
317,Bautzen Airport,Bautzen,Germany,\N,EDAB,1,E,Europe/Berlin,airport,OurAirports,"51.19361114501953, 14.519721984863281"
318,Altenburg-Nobitz Airport,Altenburg,Germany,AOC,EDAC,1,E,Europe/Berlin,airport,OurAirports,"50.9819450378418, 12.506388664245605"
319,Dessau Airport,Dessau,Germany,\N,EDAD,1,E,Europe/Berlin,airport,OurAirports,"51.831693541, 12.1909618378"
320,Eisenhüttenstadt Airport,Eisenhuettenstadt,Germany,\N,EDAE,1,E,Europe/Berlin,airport,OurAirports,"52.195856, 14.58753"
322,Großenhain Airport,Suhl,Germany,\N,EDAK,1,E,Europe/Berlin,airport,OurAirports,"51.30805587768555, 13.555556297302246"
323,Merseburg Airport,Muehlhausen,Germany,\N,EDAM,1,E,Europe/Berlin,airport,OurAirports,"51.3630556, 11.9408333"
324,Halle-Oppin Airport,Halle,Germany,\N,EDAQ,1,E,Europe/Berlin,airport,OurAirports,"51.552223, 12.053889"
325,Riesa-Göhlis Airport,Riesa,Germany,\N,EDAU,1,E,Europe/Berlin,airport,OurAirports,"51.2936096191, 13.3561105728"
326,Rechlin-Lärz Airport,Rechlin-laerz,Germany,\N,EDAX,1,E,Europe/Berlin,airport,OurAirports,"53.306388855, 12.7522220612"
327,Strausberg Airport,Strausberg,Germany,\N,EDAY,1,E,Europe/Berlin,airport,OurAirports,"52.5805549621582, 13.916666984558105"
328,Schönhagen Airport,Schoenhagen,Germany,\N,EDAZ,1,E,Europe/Berlin,airport,OurAirports,"52.2036094666, 13.1563892365"
329,Barth Airport,Barth,Germany,BBH,EDBH,1,E,Europe/Berlin,airport,OurAirports,"54.338253, 12.710515"
330,Jena-Schöngleina Airport,Jena,Germany,\N,EDBJ,1,E,Europe/Berlin,airport,OurAirports,"50.915279388427734, 11.714444160461426"
331,Kyritz Airport,Kyritz,Germany,\N,EDBK,1,E,Europe/Berlin,airport,OurAirports,"52.918888092041016, 12.425277709960938"
332,"Magdeburg \City\"" Airport""",Magdeburg,Germany,\N,EDBM,1,E,Europe/Berlin,airport,OurAirports,"52.073612, 11.626389"
333,Rothenburg/Görlitz Airport,Rothenburg/ol,Germany,\N,EDBR,1,E,Europe/Berlin,airport,OurAirports,"51.36333465576172, 14.949999809265137"
334,Anklam Airport,Anklam,Germany,\N,EDCA,1,E,Europe/Berlin,airport,OurAirports,"53.83277893066406, 13.668610572814941"
335,Cottbus-Drewitz Airport,Cottbus,Germany,\N,EDCD,1,E,Europe/Berlin,airport,OurAirports,"51.889442, 14.531944"
336,Kamenz Airport,Kamenz,Germany,\N,EDCM,1,E,Europe/Berlin,airport,OurAirports,"51.29694366455078, 14.1274995803833"
337,Berlin-Schönefeld International Airport,Berlin,Germany,SXF,EDDB,1,E,Europe/Berlin,airport,OurAirports,"52.380001068115, 13.522500038147"
338,Dresden Airport,Dresden,Germany,DRS,EDDC,1,E,Europe/Berlin,airport,OurAirports,"51.1328010559082, 13.767200469970703"
339,Erfurt Airport,Erfurt,Germany,ERF,EDDE,1,E,Europe/Berlin,airport,OurAirports,"50.979801177978516, 10.958100318908691"
340,Frankfurt am Main International Airport,Frankfurt,Germany,FRA,EDDF,1,E,Europe/Berlin,airport,OurAirports,"50.0333333, 8.5705556"
341,Münster Osnabrück Airport,Munster,Germany,FMO,EDDG,1,E,Europe/Berlin,airport,OurAirports,"52.134601593, 7.68483018875"
342,Hamburg Airport,Hamburg,Germany,HAM,EDDH,1,E,Europe/Berlin,airport,OurAirports,"53.630401611328, 9.9882297515869"
343,Berlin-Tempelhof International Airport,Berlin,Germany,THF,EDDI,1,E,Europe/Berlin,airport,OurAirports,"52.472999572753906, 13.403900146484375"
344,Cologne Bonn Airport,Cologne,Germany,CGN,EDDK,1,E,Europe/Berlin,airport,OurAirports,"50.8658981323, 7.1427397728"
345,Düsseldorf International Airport,Duesseldorf,Germany,DUS,EDDL,1,E,Europe/Berlin,airport,OurAirports,"51.28950119018555, 6.766779899597168"
346,Munich International Airport,Munich,Germany,MUC,EDDM,1,E,Europe/Berlin,airport,OurAirports,"48.353801727295, 11.786100387573"
347,Nuremberg Airport,Nuernberg,Germany,NUE,EDDN,1,E,Europe/Berlin,airport,OurAirports,"49.498699, 11.0780556"
348,Leipzig Halle Airport,Leipzig,Germany,LEJ,EDDP,1,E,Europe/Berlin,airport,OurAirports,"51.4238889, 12.2363889"
349,Saarbrücken Airport,Saarbruecken,Germany,SCN,EDDR,1,E,Europe/Berlin,airport,OurAirports,"49.214599609400004, 7.10950994492"
350,Stuttgart Airport,Stuttgart,Germany,STR,EDDS,1,E,Europe/Berlin,airport,OurAirports,"48.689899444599995, 9.22196006775"
